Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 484 0.252194 0.250067 0.252592 0.245146 1 
1 484.2 0.252191 0.250067 0.25259 0.245152 1 
1 484.4 0.252187 0.250066 0.252588 0.245158 1 
1 484.6 0.252184 0.250066 0.252586 0.245164 1 
1 484.8 0.25218 0.250067 0.252583 0.24517 1 
1 485 0.252177 0.250067 0.252581 0.245176 1 
1 485.2 0.252173 0.250067 0.252579 0.245181 1 
1 485.4 0.25217 0.250067 0.252576 0.245187 1 
1 485.6 0.252166 0.250066 0.252574 0.245193 1 
1 485.8 0.252163 0.250066 0.252572 0.245199 1 
1 486 0.25216 0.250066 0.252569 0.245205 1 
1 486.2 0.252157 0.250066 0.252567 0.245211 1 
1 486.4 0.252153 0.250066 0.252565 0.245216 1 
1 486.6 0.25215 0.250066 0.252562 0.245222 1 
1 486.8 0.252147 0.250066 0.252559 0.245228 1 
1 487 0.252143 0.250066 0.252557 0.245234 1 
1 487.2 0.25214 0.250066 0.252554 0.24524 1 
1 487.4 0.252137 0.250066 0.252552 0.245245 1 
1 487.6 0.252134 0.250065 0.252549 0.245251 1 
1 487.8 0.252131 0.250065 0.252547 0.245257 1 
1 488 0.252128 0.250065 0.252544 0.245263 1 
1 488.2 0.252125 0.250065 0.252541 0.245268 1 
1 488.4 0.252122 0.250065 0.252539 0.245274 1 
1 488.6 0.252119 0.250065 0.252536 0.24528 1 
1 488.8 0.252116 0.250065 0.252533 0.245286 1 
1 489 0.252113 0.250065 0.25253 0.245291 1 
1 489.2 0.25211 0.250065 0.252528 0.245297 1 
1 489.4 0.252108 0.250065 0.252525 0.245303 1 
1 489.6 0.252105 0.250064 0.252522 0.245308 1 
1 489.8 0.252103 0.250064 0.252519 0.245314 1 
1 490 0.2521 0.250064 0.252516 0.24532 1 
1 490.2 0.252097 0.250064 0.252513 0.245325 1 
1 490.4 0.252094 0.250064 0.25251 0.245331 1 
1 490.6 0.252091 0.250065 0.252507 0.245337 1 
1 490.8 0.252089 0.250064 0.252504 0.245342 1 
1 491 0.252086 0.250064 0.252501 0.245348 1 
1 491.2 0.252084 0.250064 0.252499 0.245354 1 
1 491.4 0.252082 0.250064 0.252496 0.245359 1 
1 491.6 0.252079 0.250063 0.252492 0.245365 1 
1 491.8 0.252077 0.250063 0.252489 0.24537 1 
1 492 0.252074 0.250064 0.252486 0.245376 1 
1 492.2 0.252072 0.250064 0.252483 0.245382 1 
1 492.4 0.252069 0.250064 0.25248 0.245387 1 
1 492.6 0.252067 0.250064 0.252477 0.245393 1 
1 492.8 0.252065 0.250063 0.252474 0.245398 1 
1 493 0.252062 0.250063 0.25247 0.245404 1 
1 493.2 0.25206 0.250063 0.252467 0.24541 1 
1 493.4 0.252058 0.250063 0.252464 0.245415 1 
1 493.6 0.252056 0.250063 0.252461 0.245421 1 
1 493.8 0.252054 0.250063 0.252457 0.245426 1 
1 494 0.252051 0.250063 0.252454 0.245432 1 
1 494.2 0.252049 0.250063 0.252451 0.245437 1 
1 494.4 0.252047 0.250063 0.252447 0.245443 1 
1 494.6 0.252045 0.250063 0.252444 0.245448 1 
1 494.8 0.252043 0.250062 0.252441 0.245454 1 
1 495 0.252041 0.250062 0.252438 0.245459 1 
1 495.2 0.252039 0.250062 0.252434 0.245465 1 
1 495.4 0.252037 0.250062 0.252431 0.24547 1 
1 495.6 0.252035 0.250062 0.252427 0.245476 1 
1 495.8 0.252033 0.250062 0.252424 0.245481 1 
1 496 0.252031 0.250062 0.25242 0.245487 1 
1 496.2 0.252029 0.250062 0.252417 0.245492 1 
1 496.4 0.252027 0.250062 0.252414 0.245498 1 
1 496.6 0.252025 0.250061 0.25241 0.245503 1 
1 496.8 0.252024 0.250061 0.252407 0.245509 1 
1 497 0.252022 0.250061 0.252403 0.245514 1 
1 497.2 0.25202 0.250061 0.2524 0.24552 1 
1 497.4 0.252018 0.250061 0.252396 0.245525 1 
1 497.6 0.252016 0.250061 0.252393 0.24553 1 
1 497.8 0.252014 0.250061 0.252389 0.245536 1 
1 498 0.252012 0.250061 0.252386 0.245541 1 
1 498.2 0.252011 0.250061 0.252382 0.245547 1 
1 498.4 0.252009 0.25006 0.252379 0.245552 1 
1 498.6 0.252007 0.25006 0.252375 0.245557 1 
1 498.8 0.252006 0.25006 0.252372 0.245563 1 
1 499 0.252004 0.25006 0.252368 0.245568 1 
1 499.2 0.252002 0.25006 0.252365 0.245574 1 
1 499.4 0.252 0.25006 0.252361 0.245579 1 
1 499.6 0.251998 0.25006 0.252357 0.245584 1 
1 499.8 0.251997 0.25006 0.252354 0.24559 1 
1 500 0.251995 0.250059 0.25235 0.245595 1 
